status,url,etag,content_length,content_type,last_modified,id
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NeuyeEneas1667.html,"""9fa2-4d4888d2cb200-gzip""",15851,text/html,"Wed, 30 Jan 2013 21:54:16 GMT",NeuyeEneas1667
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NieuwelandtLivia1617.html,"""2f9ab-5c5e4932d7b00-gzip""",40499,text/html,"Tue, 29 Jun 2021 09:53:16 GMT",NieuwelandtLivia1617
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NieuwelandtSalomon1628.html,"""315f0-5b92c895fa680-gzip""",57467,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NieuwelandtSalomon1628
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NieuwelandtSaul1617.html,"""40a6f-5d30415a4b900-gzip""",56150,text/html,"Mon, 13 Dec 2021 09:56:20 GMT",NieuwelandtSaul1617
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NieuwelandtSophonisba1639.html,"""43637-5b92c895fa680-gzip""",59507,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NieuwelandtSophonisba1639
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NomszHambroek1775.html,"""2d4b7-57b2cf69fd280-gzip""",49031,text/html,"Wed, 21 Nov 2018 13:45:30 GMT",NomszHambroek1775
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NomszBajazet1771.html,"""2e479-5b92c895fa680-gzip""",52379,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NomszBajazet1771
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NomszIemant1768.html,"""28024-5b92c895fa680-gzip""",38821,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NomszIemant1768
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NomszLandloopster1776.html,"""19f4f-5b92c895fa680-gzip""",19314,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NomszLandloopster1776
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NomszWeeskindChina1782.html,"""28ca0-5b92c895fa680-gzip""",45690,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NomszWeeskindChina1782
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NoozemanBedriegery1649.html,"""22ca6-52d029b0c1c80-gzip""",43711,text/html,"Tue, 01 Mar 2016 20:28:18 GMT",NoozemanBedriegery1649
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NoozemanSnorker1649.html,"""f073-5cd81b2746100-gzip""",17714,text/html,"Mon, 04 Oct 2021 07:16:52 GMT",NoozemanSnorker1649
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NoozemanDronkkaart1649.html,"""12ffb-5cd81b2746100-gzip""",24286,text/html,"Mon, 04 Oct 2021 07:16:52 GMT",NoozemanDronkkaart1649
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NoozemanStudent1646.html,"""12c43-5b92c895fa680-gzip""",23813,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NoozemanStudent1646
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NoozemanTongen1644.html,"""1e17b-5cd81b2746100-gzip""",26644,text/html,"Mon, 04 Oct 2021 07:16:52 GMT",NoozemanTongen1644
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NoozemanTongen1660.html,"""11d55-5cd81b2746100-gzip""",21502,text/html,"Mon, 04 Oct 2021 07:16:52 GMT",NoozemanTongen1660
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NoozemanOnverstant1659.html,"""10184-5b92c895fa680-gzip""",16601,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NoozemanOnverstant1659
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NoozemanOnverstant1671.html,"""107a6-5b92c895fa680-gzip""",16761,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NoozemanOnverstant1671
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NoozemanOnverstant1726.html,"""fdca-5b92c895fa680-gzip""",16940,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NoozemanOnverstant1726
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NoozemanKlaertje1645.html,"""1149b-5cd81b2746100-gzip""",20042,text/html,"Mon, 04 Oct 2021 07:16:52 GMT",NoozemanKlaertje1645
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NoozemanKlaartje1650.html,"""11425-5cd81b2746100-gzip""",20139,text/html,"Mon, 04 Oct 2021 07:16:52 GMT",NoozemanKlaartje1650
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NootmansPavyen1627.html,"""2e22e-53354302bce80-gzip""",44786,text/html,"Sat, 21 May 2016 06:19:22 GMT",NootmansPavyen1627
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NuytsAdmetus1694.html,"""304b5-5b92c895fa680-gzip""",55711,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NuytsAdmetus1694
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/BoerCalfsvel1615ca.html,"""152cd-5bbfe4ccace00-gzip""",19516,text/html,"Tue, 23 Feb 2021 10:22:48 GMT",BoerCalfsvel1615ca
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/OgierMaximiliaen1693.html,"""98a2-5b92c895fa680-gzip""",11748,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",OgierMaximiliaen1693
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/OgierFerdinand1714.html,,,,,OgierFerdinand1714
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/OgierBoeregeck1680.html,"""147ce-5b92c895fa680-gzip""",22953,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",OgierBoeregeck1680
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/OgierHooftsonden1682a.html,"""b717a-60167d78f0e80-gzip""",,text/html,"Wed, 26 Jul 2023 18:16:10 GMT",OgierHooftsonden1682a
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/OgierHooftsonden1682at.html,,,,,OgierHooftsonden1682at
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/OpmeerTrynRatels1660.html,"""12e5f-6035950277600-gzip""",22944,text/html,"Sun, 20 Aug 2023 11:46:32 GMT",OpmeerTrynRatels1660
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/Libertus1631.html,,,,,Libertus1631
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RonseGriseildis1775.html,"""1199-60aff51b4b700-gzip""",2085,text/html,"Sat, 25 Nov 2023 19:46:04 GMT",RonseGriseildis1775
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/GentGrieseildis1775.html,,,,,GentGrieseildis1775
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/OudaenKonradyn1649.html,"""963c-5fb5328633180-gzip""",18644,text/html,"Wed, 10 May 2023 09:04:22 GMT",OudaenKonradyn1649
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/PDNSwagerschap1743.html,,,,,PDNSwagerschap1743
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/Hontghe1649quarto.html,"""15d18-5b92c89412200-gzip""",24082,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",Hontghe1649quarto
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/Hontghe1649octavo.html,"""1bfac-5b92c89412200-gzip""",25674,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",Hontghe1649octavo
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PaffenrodeUlrich1661.html,"""53bf4-5673227f5d000-gzip""",,text/html,"Mon, 12 Mar 2018 07:33:20 GMT",PaffenrodeUlrich1661
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PaffenrodeArkel1662.html,"""1acb4-5cd81b255dc80-gzip""",34577,text/html,"Mon, 04 Oct 2021 07:16:50 GMT",PaffenrodeArkel1662
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PaffenrodeFilibert1657.html,"""241f7-5cd81b1fa4f00-gzip""",36303,text/html,"Mon, 04 Oct 2021 07:16:44 GMT",PaffenrodeFilibert1657
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PaffenrodeFilibert1663.html,"""29872-5b92c895fa680-gzip""",38377,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",PaffenrodeFilibert1663
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PaterIsaak1774.html,"""13c15-5b92c895fa680-gzip""",21299,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",PaterIsaak1774
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PaterEiland1774.html,"""1accc-61cbdcb366400-gzip""",29996,text/html,"Mon, 08 Jul 2024 15:09:04 GMT",PaterEiland1774
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PelsDidoosDoot1668.html,"""29b31-5c15e759f1600-gzip""",52309,text/html,"Sun, 02 May 2021 20:12:08 GMT",PelsDidoosDoot1668
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PelsJulfus1668.html,"""29e58-5b92c895fa680-gzip""",35882,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",PelsJulfus1668
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVASchilder1682.html,"""38e71-5b92c895fa680-gzip""",41608,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NVASchilder1682
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVASchilderLiefde1716.html,,,,,NVASchilderLiefde1716
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAVHFranschman1684.html,"""459ef-5fef0ef109200-gzip""",58335,text/html,"Sun, 25 Jun 2023 09:34:00 GMT",NVAVHFranschman1684
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PeysAmphitrion1670.html,"""23e98-5b92c895fa680-gzip""",39057,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",PeysAmphitrion1670
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PeysGedwongenHouwelyck1680.html,"""1795e-5a05d2ebb9000-gzip""",18288,text/html,"Sun, 08 Mar 2020 19:49:20 GMT",PeysGedwongenHouwelyck1680
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PeysBurgerlyckenEdelman1675ca.html,"""27bb4-5b92c895fa680-gzip""",43646,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",PeysBurgerlyckenEdelman1675ca
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PeysDandin1662.html,"""126f5-5bcf5ee440d80-gzip""",23674,text/html,"Sun, 07 Mar 2021 17:48:54 GMT",PeysDandin1662
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PeysDandin1672.html,"""18da6-5bcf5f02c5580-gzip""",29939,text/html,"Sun, 07 Mar 2021 17:49:26 GMT",PeysDandin1672
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PeysPederoosMaeltyt1699.html,"""dfb4-5b92c895fa680-gzip""",18616,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",PeysPederoosMaeltyt1699
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PeysNachtSpookende1670.html,"""29bf1-5a02cbf2dac80-gzip""",43263,text/html,"Fri, 06 Mar 2020 10:02:10 GMT",PeysNachtSpookende1670
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PeysScapyn1680.html,"""3d8e7-5ce13de7d3000-gzip""",42412,text/html,"Mon, 11 Oct 2021 13:40:16 GMT",PeysScapyn1680
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PeysBurgerlykeEdelman1700.html,"""2c75d-5b92c895fa680-gzip""",45595,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",PeysBurgerlykeEdelman1700
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PiersonMithridates1678.html,"""3adee-5e13fd6884f80-gzip""",53589,text/html,"Sun, 12 Jun 2022 13:06:22 GMT",PiersonMithridates1678
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PluimerVryjers1679.html,"""de68-5db5b80810800-gzip""",12108,text/html,"Tue, 29 Mar 2022 13:35:28 GMT",PluimerVryjers1679
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PluimerReinout1697.html,"""34e76-5b92c895fa680-gzip""",41862,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",PluimerReinout1697
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PluimerSchoolJaloerschen1691.html,"""2d079-5b92c895fa680-gzip""",33134,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",PluimerSchoolJaloerschen1691
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PluimerLubbert1678.html,"""15d30-5b92c895fa680-gzip""",17072,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",PluimerLubbert1678
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PluimerSchildwacht1686a.html,"""12b27-5b92c895fa680-gzip""",17112,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",PluimerSchildwacht1686a
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PluimerVoorspel1678.html,"""8bc9-5b92c895fa680-gzip""",10733,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",PluimerVoorspel1678
200,https://www.let.leidenuniv.nl/Dutch/Renaissance/PluimerGedichten1692.html,"""6ac2b-6214863345580-gzip""",,text/html,"Wed, 04 Sep 2024 10:10:46 GMT",../Renaissance/PluimerGedichten1692
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PluimerBatavische1690.html,"""a3ae-5b92c895fa680-gzip""",13214,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",PluimerBatavische1690
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PluimerKrispyn1685.html,"""1e055-5fdee35e81800-gzip""",25355,text/html,"Mon, 12 Jun 2023 12:53:52 GMT",PluimerKrispyn1685
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PookZingzang1709.html,"""edec-5b92c895fa680-gzip""",19185,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",PookZingzang1709
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PookZingzang1710.html,"""1988f-5b92c895fa680-gzip""",31419,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",PookZingzang1710
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/Phantasia1645.html,"""178c1-5b92c895fa680-gzip""",22512,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",Phantasia1645
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PypersMalabaarscheWeduwe1789.html,"""2e58c-5d0fd25246a00-gzip""",51836,text/html,"Wed, 17 Nov 2021 14:49:12 GMT",PypersMalabaarscheWeduwe1789
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/QuestiersCasimier1656.html,"""288de-5cb6660e0c800-gzip""",45824,text/html,"Tue, 07 Sep 2021 11:50:56 GMT",QuestiersCasimier1656
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/QuestiersMinnaar1655.html,"""2c5df-5cbb8001ee900-gzip""",51200,text/html,"Sat, 11 Sep 2021 13:13:40 GMT",QuestiersMinnaar1655
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/QuestiersFulvius1665.html,"""28b36-5b92c895fa680-gzip""",47282,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",QuestiersFulvius1665
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/ErasmusRabusThalia1684.html,"""b5ae-5b92c87775e80-gzip""",18293,text/html,"Mon, 18 Jan 2021 13:16:26 GMT",ErasmusRabusThalia1684
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/BilsenAlexiowitz1788.html,"""367a-5b92c81076b80-gzip""",5143,text/html,"Mon, 18 Jan 2021 13:14:38 GMT",BilsenAlexiowitz1788
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/DadizeeleRochus1725.html,"""3752-5b92c87775e80-gzip""",3421,text/html,"Mon, 18 Jan 2021 13:16:26 GMT",DadizeeleRochus1725
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/DadizeeleSebastianus1729.html,"""3605-5b92c87775e80-gzip""",4432,text/html,"Mon, 18 Jan 2021 13:16:26 GMT",DadizeeleSebastianus1729
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/DadizeeleOpbauwinghe1732.html,"""2a30-5b92c87775e80-gzip""",3529,text/html,"Mon, 18 Jan 2021 13:16:26 GMT",DadizeeleOpbauwinghe1732
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/MariamneKortrijk1664.html,,,,,MariamneKortrijk1664
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/FonteinistenTemerariusKortrijk1714.html,"""32c4-5ceef14249280-gzip""",4262,text/html,"Fri, 22 Oct 2021 11:11:54 GMT",FonteinistenTemerariusKortrijk1714
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LierJosephVerkogt1768.html,"""35d5-5b92c89412200-gzip""",4615,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",LierJosephVerkogt1768
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LierThomasMorus1768.html,"""266a-5b92c89412200-gzip""",3604,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",LierThomasMorus1768
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LierNabuchodonosor1768.html,"""3565-5b92c89412200-gzip""",4303,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",LierNabuchodonosor1768
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/OlyftackEgmondt1751.html,"""2c20-5b92c895fa680-gzip""",3631,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",OlyftackEgmondt1751
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RegteringSchoole1759.html,"""1cd3c-5b92c895fa680-gzip""",27309,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",RegteringSchoole1759
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/ReviusHaman1630.html,"""14b67-5d3ccca471b00-gzip""",21908,text/html,"Thu, 23 Dec 2021 09:23:24 GMT",ReviusHaman1630
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/ThilVertooningen1753.html,"""bc28-5b92c895fa680-gzip""",11770,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",ThilVertooningen1753
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeRidderThomasKreel1748.html,"""7c57-5cdeefa038b00-gzip""",5853,text/html,"Sat, 09 Oct 2021 17:39:24 GMT",DeRidderThomasKreel1748
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/RidderPromotie1748.html,,,,,RidderPromotie1748
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/RijkAthalia1716.html,,,,,RijkAthalia1716
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/RijkBajazet1684.html,,,,,RijkBajazet1684
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RijkScarronBelachchelyke1710.html,"""2343c-61c4890a1a680-gzip""",32077,text/html,"Tue, 02 Jul 2024 19:17:30 GMT",RijkScarronBelachchelyke1710
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/RijkDonPedroosGeest1721.html,,,,,RijkDonPedroosGeest1721
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RijkBankroetier1713aVianen.html,"""247fb-5faef7570ae80-gzip""",31210,text/html,"Fri, 05 May 2023 10:07:38 GMT",RijkBankroetier1713aVianen
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/RijkHester1719.html,,,,,RijkHester1719
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RijkThebais1680.html,"""67e-4f4cd70df5480-gzip""",806,text/html,"Mon, 17 Mar 2014 13:31:46 GMT",RijkThebais1680
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RijkBesteedster1692.html,"""210c5-54db1f1c01200-gzip""",31874,text/html,"Fri, 21 Apr 2017 19:05:44 GMT",RijkBesteedster1692
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RyssenVerraad1708.html,"""c541-5b9a41ecbc880-gzip""",13094,text/html,"Sun, 24 Jan 2021 11:57:06 GMT",RyssenVerraad1708
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RodenburghCasandra1617.html,"""6df4e-5cd81b255dc80-gzip""",,text/html,"Mon, 04 Oct 2021 07:16:50 GMT",RodenburghCasandra1617
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RodenburghWraeckgierigers1618.html,"""50114-5cd81b255dc80-gzip""",,text/html,"Mon, 04 Oct 2021 07:16:50 GMT",RodenburghWraeckgierigers1618
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/RoelandtBiron1629KBH.html,,,,,RoelandtBiron1629KBH
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RoelandtBiron1661.html,"""2dbd4-5cd81b2375800-gzip""",54434,text/html,"Mon, 04 Oct 2021 07:16:48 GMT",RoelandtBiron1661
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/VanderHorstBelegeringGroningen1772.html,"""196ca-5fa508d63aa00-gzip""",32972,text/html,"Thu, 27 Apr 2023 12:32:40 GMT",VanderHorstBelegeringGroningen1772
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RoggeveenBelgica1669.html,"""797fa-5b92c895fa680-gzip""",,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",RoggeveenBelgica1669
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RosseauBootermarkt1710.html,"""156fc-5806277495c00-gzip""",23520,text/html,"Sat, 26 Jan 2019 20:41:20 GMT",RosseauBootermarkt1710
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RosseauWelmenende1714.html,"""e725-4f4cc9a4bb080-gzip""",12240,text/html,"Mon, 17 Mar 2014 12:31:46 GMT",RosseauWelmenende1714
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RossumLemmersSejanus1666b.html,"""15c98-624761b3d3180-gzip""",34961,text/html,"Mon, 14 Oct 2024 20:59:02 GMT",RossumLemmersSejanus1666b
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RotgansEneas1705.html,"""2e060-60a2207a9d380-gzip""",56803,text/html,"Tue, 14 Nov 2023 19:45:34 GMT",RotgansEneas1705
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RotgansScilla1709.html,"""2c29d-631f28118d980-gzip""",56364,text/html,"Fri, 04 Apr 2025 11:51:18 GMT",RotgansScilla1709
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RustingQuaksalver1685.html,"""4138-61211a7400a80-gzip""",6851,text/html,"Fri, 23 Feb 2024 19:34:50 GMT",RustingQuaksalver1685
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RustingQuaksalver1700.html,"""4ccd-611fef7061400-gzip""",7286,text/html,"Thu, 22 Feb 2024 21:17:04 GMT",RustingQuaksalver1700
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RustingKwakzalverMarkt1710ca.html,"""4d2f-611fd9c7b7a80-gzip""",6941,text/html,"Thu, 22 Feb 2024 19:40:10 GMT",RustingKwakzalverMarkt1710ca
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RustingKwakzalverKermis1774.html,"""5b07-61200118cbd00-gzip""",7498,text/html,"Thu, 22 Feb 2024 22:36:04 GMT",RustingKwakzalverKermis1774
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RyndorpMinnaars1723.html,"""13398-62b245455f380-gzip""",19155,text/html,"Tue, 07 Jan 2025 21:21:34 GMT",RyndorpMinnaars1723
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/RyndorpFaustus1731.html,"""289cb-5faef7570ae80-gzip""",38004,text/html,"Fri, 05 May 2023 10:07:38 GMT",RyndorpFaustus1731
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAGeschaakteBruid1690.html,"""3361e-5b92c895fa680-gzip""",35239,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NVAGeschaakteBruid1690
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/DSHalfbackenFop1660.html,"""4a296-5cac2c52bc700-gzip""",,text/html,"Mon, 30 Aug 2021 08:39:24 GMT",DSHalfbackenFop1660
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/SammersBootsgesel1669.html,,,,,SammersBootsgesel1669
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SammersMoetwilligenBootsgesel1714ca.html,"""dcdc-5ffa2f0d79b80-gzip""",18094,text/html,"Tue, 04 Jul 2023 05:56:14 GMT",SammersMoetwilligenBootsgesel1714ca
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/VanSantenSnappendeSiitgen1620.html,"""157e9-5cc43b9f0e280-gzip""",31059,text/html,"Sat, 18 Sep 2021 11:55:38 GMT",VanSantenSnappendeSiitgen1620
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/SantenEenAar1624.html,,,,,SantenEenAar1624
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/ScabaeljeAthenen1617.html,"""18ff1-60a733a4e7100-gzip""",32679,text/html,"Sat, 18 Nov 2023 20:37:56 GMT",ScabaeljeAthenen1617
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SchaakTartuffe1674.html,"""34579-5b92c895fa680-gzip""",65160,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SchaakTartuffe1674
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LierDavidSalomon1768.html,"""2d58-5b92c89412200-gzip""",3766,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",LierDavidSalomon1768
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SchermerMeleager1710.html,"""28324-619bc60a16580-gzip""",48962,text/html,"Fri, 31 May 2024 09:12:06 GMT",SchermerMeleager1710
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SchipperMorus1659.html,"""2e66f-5b92c895fa680-gzip""",60028,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SchipperMorus1659
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/Schonaeus1614.html,"""1a5049-5e2a4faee7a00-gzip""",,text/html,"Thu, 30 Jun 2022 07:11:36 GMT",Schonaeus1614
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SchonaeusAedificium1607.html,"""1400c-5e1db8e1e6f80-gzip""",25507,text/html,"Mon, 20 Jun 2022 06:53:02 GMT",SchonaeusAedificium1607
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SchonaeusNehemias1570.html,"""1bcbf-5da0697621600-gzip""",39229,text/html,"Sat, 12 Mar 2022 14:52:08 GMT",SchonaeusNehemias1570
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SchonaeusVitulus1599.html,"""118e1-5bc04efc35400-gzip""",24063,text/html,"Tue, 23 Feb 2021 18:17:52 GMT",SchonaeusVitulus1599
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SchouwenberghSigismundus1647.html,"""49618-5b92c895fa680-gzip""",,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SchouwenberghSigismundus1647
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SchouwenberghSigismundus1654.html,"""33552-5b92c895fa680-gzip""",55926,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SchouwenberghSigismundus1654
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/Kistkruiper1776.html,"""e428-4f4cc9d46a100-gzip""",16437,text/html,"Mon, 17 Mar 2014 12:32:36 GMT",Kistkruiper1776
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SerwoutersHester1659.html,"""27812-5b92c895fa680-gzip""",44932,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SerwoutersHester1659
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SeverinsJason1632.html,"""10968-5b92c895fa680-gzip""",20969,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SeverinsJason1632
